code,std_code,name,group
411860,KR7411860000,KIWOOM 독일DAX,EF
412560,KR7412560005,TIGER BBIG레버리지,EF
412570,KR7412570004,TIGER 2차전지TOP10레버리지,EF
412770,KR7412770000,TIGER 글로벌AI플랫폼액티브,EF
413220,KR7413220005,SOL 차이나태양광CSI(합성),EF
413930,KR7413930009,WON AI ESG액티브,EF
414270,KR7414270009,ACE 글로벌자율주행액티브,EF
414780,KR7414780007,TIGER 차이나과창판STAR50(합성),EF
415340,KR7415340009,KODEX 차이나과창판STAR50(합성),EF
415640,KR7415640002,KB발해인프라,IF
415760,KR7415760008,SOL 차이나육성산업액티브(합성),EF
415920,KR7415920008,PLUS 글로벌희토류&전략자원생산기업,EF
416090,KR7416090009,ACE 중국과창판STAR50,EF
417310,KR7417310000,코람코더원리츠,RT
417450,KR7417450004,RISE 글로벌수소경제,EF
417630,KR7417630001,TIGER KEDI혁신기업ESG30,EF
418660,KR7418660007,TIGER 미국나스닥100레버리지(합성),EF
418670,KR7418670006,TIGER 글로벌AI사이버보안,EF
419420,KR7419420005,KODEX 미국클린에너지나스닥,EF
419430,KR7419430004,KODEX 차이나2차전지MSCI(합성),EF
419650,KR7419650007,PLUS 글로벌수소&차세대연료전지,EF
419890,KR7419890009,KIWOOM 단기채권ESG액티브,EF
421320,KR7421320003,PLUS 우주항공,EF
422420,KR7422420000,RISE 2차전지액티브,EF
423160,KR7423160001,KODEX KOFR금리액티브(합성),EF
423170,KR7423170000,SOL 글로벌AI반도체탑픽액티브,EF
423920,KR7423920008,TIGER 미국필라델피아반도체레버리지(합성),EF
424460,KR7424460004,HANARO 글로벌워터MSCI(합성),EF
426020,KR7426020004,TIME 미국S&P500액티브,EF
426030,KR7426030003,TIME 미국나스닥100액티브,EF
426150,KR7426150009,WON 대한민국국고채액티브,EF
427120,KR7427120001,RISE AI플랫폼,EF
428510,KR7428510002,KODEX 차이나AI테크액티브,EF
428560,KR7428560007,KODEX 미국ETF산업Top10 Indxx,EF
429000,KR7429000003,TIGER 미국S&P500배당귀족,EF
429010,KR7429010002,TIGER 미국나스닥넥스트100,EF
429740,KR7429740004,PLUS K리츠,EF
429760,KR7429760002,PLUS 미국S&P500,EF
429980,KR7429980006,SOL 한국형글로벌전기차&2차전지액티브,EF
430500,KR7430500009,KIWOOM 물가채KIS,EF
432320,KR7432320000,KB스타리츠,RT
432600,KR7432600005,RISE 국채선물3년,EF
432840,KR7432840007,HANARO 미국S&P500,EF
433220,KR7433220001,에셋플러스 글로벌대장장이액티브,EF
433250,KR7433250008,UNICORN R&D 액티브,EF
433330,KR7433330008,SOL 미국S&P500,EF
433500,KR7433500006,ACE 원자력TOP10,EF
433880,KR7433880002,PLUS TDF2060액티브 적격,EF
433970,KR7433970001,KODEX TDF2030액티브 적격,EF
433980,KR7433980000,KODEX TDF2040액티브 적격,EF
434060,KR7434060000,KODEX TDF2050액티브 적격,EF
434730,KR7434730008,HANARO 원자력iSelect,EF
434960,KR7434960001,DAISHIN343 K200,EF
435040,KR7435040001,ACE 글로벌브랜드TOP10,EF
435420,KR7435420005,TIGER 미국나스닥100채권혼합50,EF
435530,KR7435530001,KIWOOM TDF2030액티브 적격,EF
435540,KR7435540000,KIWOOM TDF2040액티브 적격,EF
435550,KR7435550009,KIWOOM TDF2050액티브 적격,EF
436140,KR7436140008,SOL 종합채권(AA-이상)액티브,EF
437070,KR7437070006,KODEX 아시아달러채권ESG플러스액티브,EF
437080,KR7437080005,KODEX 미국종합채권ESG액티브(H),EF
437350,KR7437350002,RISE 미국단기투자등급회사채액티브,EF
437370,KR7437370000,RISE 글로벌농업경제,EF
438080,KR7438080004,ACE 미국S&P500미국채혼합50액티브,EF
438100,KR7438100000,ACE 미국나스닥100미국채혼합50액티브,EF
438320,KR7438320004,TIGER 차이나항셍테크레버리지(합성 H),EF
438330,KR7438330003,TIGER 우량회사채액티브,EF
438560,KR7438560005,SOL 국고채3년,EF
438570,KR7438570004,SOL 국고채10년,EF
438740,KR7438740003,MIDAS 중소형액티브,EF
438900,KR7438900003,HANARO Fn K-푸드,EF
439260,KR7439260001,대한조선,ST
439860,KR7439860008,KODEX ESG종합채권(A-이상)액티브,EF
439870,KR7439870007,KODEX 국고채30년액티브,EF
440340,KR7440340008,TIGER 글로벌멀티에셋TIF액티브,EF
440640,KR7440640001,ACE 단기채권알파액티브,EF
440650,KR7440650000,ACE 미국달러단기채권액티브,EF
440910,KR7440910008,WON 미국우주항공방산,EF
441540,KR7441540002,HANARO Fn조선해운,EF
441640,KR7441640000,KODEX 미국배당커버드콜액티브,EF
441680,KR7441680006,TIGER 미국나스닥100커버드콜(합성),EF
441800,KR7441800000,TIME Korea플러스배당액티브,EF
442090,KR7442090007,에셋플러스 코리아대장장이액티브,EF
442260,KR7442260006,마이티 다이나믹퀀트액티브,EF
442320,KR7442320008,RISE 글로벌원자력,EF
442550,KR7442550000,RISE TDF2030액티브 적격,EF
442560,KR7442560009,RISE TDF2040액티브 적격,EF
442570,KR7442570008,RISE TDF2050액티브 적격,EF
442580,KR7442580007,PLUS 글로벌HBM반도체,EF
443060,KR7443060009,HD현대마린솔루션,ST
444200,KR7444200000,SOL 코리아메가테크액티브,EF
444490,KR7444490007,WON 미국S&P500,EF
445150,KR7445150006,KODEX 친환경조선해운액티브,EF
445290,KR7445290000,KODEX 로봇액티브,EF
445690,KR7445690001,BNK 주주가치액티브,EF
445910,KR7445910003,TIGER MKF배당귀족,EF
446070,KR7446070005,유니드비티플러스,ST
446690,KR7446690000,KODEX 아시아AI반도체exChina액티브,EF
446700,KR7446700007,RISE 배터리 리사이클링,EF
446720,KR7446720005,SOL 미국배당다우존스,EF
446770,KR7446770000,ACE 글로벌반도체TOP4 Plus,EF
447430,KR7447430000,ACE 주주환원가치주액티브,EF
447620,KR7447620006,SOL 미국TOP5채권혼합50,EF
447660,KR7447660002,PLUS 애플채권혼합,EF
447770,KR7447770009,TIGER 테슬라채권혼합Fn,EF
448100,KR7448100008,WON 200,EF
448290,KR7448290007,TIGER 미국S&P500(H),EF
448300,KR7448300004,TIGER 미국나스닥100(H),EF
448330,KR7448330001,KODEX 삼성전자채권혼합,EF
448490,KR7448490003,HANARO 32-10 국고채액티브,EF
448540,KR7448540005,ACE 엔비디아채권혼합,EF
448570,KR7448570002,FOCUS AI코리아액티브,EF
448630,KR7448630004,RISE 삼성그룹Top3채권혼합,EF
448730,KR7448730002,삼성FN리츠,RT
449170,KR7449170000,TIGER KOFR금리액티브(합성),EF
449180,KR7449180009,KODEX 미국S&P500(H),EF
449190,KR7449190008,KODEX 미국나스닥100(H),EF
449450,KR7449450006,PLUS K방산,EF
449580,KR7449580000,RISE 테슬라애플아마존채권혼합,EF
449680,KR7449680008,TIGER 한중전기차(합성),EF
449690,KR7449690007,TIGER 한중반도체(합성),EF
449770,KR7449770007,KIWOOM 미국S&P500,EF
449780,KR7449780006,KIWOOM 미국S&P500(H),EF
450080,KR7450080007,에코프로머티,ST
450180,KR7450180005,KODEX 한중전기차(합성),EF
450190,KR7450190004,KODEX 한중반도체(합성),EF
450910,KR7450910005,SOL 코스닥150,EF
451000,KR7451000004,PLUS 종합채권(AA-이상)액티브,EF
451060,KR7451060008,1Q 200액티브,EF
451150,KR7451150007,에셋플러스 글로벌영에이지액티브,EF
451530,KR7451530000,TIGER 국고채30년스트립액티브,EF
451540,KR7451540009,TIGER 종합채권(AA-이상)액티브,EF
451600,KR7451600001,PLUS 국고채30년액티브,EF
451670,KR7451670004,RISE 국채30년레버리지(합성),EF
451800,KR7451800007,한화리츠,RT
452250,KR7452250004,ACE 미국30년국채선물레버리지(합성 H),EF
452260,KR7452260003,한화갤러리아,ST
45226K,KR745226K018,한화갤러리아우,ST
452360,KR7452360001,SOL 미국배당다우존스(H),EF
453010,KR7453010001,PLUS KOFR금리,EF
453060,KR7453060006,HANARO KOFR금리액티브(합성),EF
453080,KR7453080004,KIWOOM 미국나스닥100(H),EF
453330,KR7453330003,RISE 미국S&P500(H),EF
453340,KR7453340002,현대그린푸드,ST
453630,KR7453630006,KODEX 미국S&P500필수소비재,EF
453640,KR7453640005,KODEX 미국S&P500헬스케어,EF
453650,KR7453650004,KODEX 미국S&P500금융,EF
453660,KR7453660003,KODEX 미국S&P500경기소비재,EF
453810,KR7453810004,KODEX 인도Nifty50,EF
453820,KR7453820003,KODEX 인도Nifty50레버리지(합성),EF
453850,KR7453850000,ACE 미국30년국채액티브(H),EF
453870,KR7453870008,TIGER 인도니프티50,EF
453950,KR7453950008,TIGER TSMC파운드리밸류체인,EF
454180,KR7454180001,KIWOOM 차이나내수소비TOP CSI,EF
454320,KR7454320003,HANARO CAPEX설비투자iSelect,EF
454780,KR7454780008,KIWOOM 종합채권(AA-이상)액티브,EF
454910,KR7454910001,두산로보틱스,ST
455030,KR7455030007,KODEX 미국달러SOFR금리액티브(합성),EF
455660,KR7455660001,ACE 미국하이일드액티브(H),EF
455850,KR7455850008,SOL AI반도체소부장,EF
455860,KR7455860007,SOL 2차전지소부장Fn,EF
455890,KR7455890004,RISE 머니마켓액티브,EF
455960,KR7455960005,RISE 미국달러SOFR금리액티브(합성),EF
456040,KR7456040005,OCI,ST
456200,KR7456200005,PLUS 미국달러SOFR금리액티브(합성),EF
456250,KR7456250000,KODEX 유럽명품TOP10 STOXX,EF
456600,KR7456600006,TIME 글로벌AI인공지능액티브,EF
456610,KR7456610005,TIGER 미국달러SOFR금리액티브(합성),EF
456680,KR7456680008,TIGER 차이나전기차레버리지(합성),EF
456880,KR7456880004,ACE 미국달러SOFR금리(합성),EF
457190,KR7457190007,이수스페셜티케미컬,ST
457480,KR7457480002,ACE 테슬라밸류체인액티브,EF
457690,KR7457690006,KODEX 33-06 국고채액티브,EF
457700,KR7457700003,KODEX 53-09 국고채액티브,EF
457930,KR7457930006,BNK 미래전략기술액티브,EF
457990,KR7457990000,PLUS 태양광&ESS,EF
458030,KR7458030004,WON 국공채머니마켓액티브,EF
458210,KR7458210002,KIWOOM CD금리액티브(합성),EF
458250,KR7458250008,TIGER 미국30년국채스트립액티브(합성 H),EF
458260,KR7458260007,TIGER 미국투자등급회사채액티브(H),EF
458730,KR7458730009,TIGER 미국배당다우존스,EF
458750,KR7458750007,TIGER 미국배당다우존스타겟커버드콜1호,EF
458760,KR7458760006,TIGER 미국배당다우존스타겟커버드콜2호,EF
459560,KR7459560009,KODEX 테슬라밸류체인FactSet,EF
459580,KR7459580007,KODEX CD금리액티브(합성),EF
459750,KR7459750006,RISE 글로벌주식분산액티브,EF
459790,KR7459790002,KIWOOM 미국성장기업30액티브,EF
460270,KR7460270002,KIWOOM 미국달러SOFR금리액티브(합성),EF
460660,KR7460660004,RISE 미국S&P배당킹,EF
460850,KR7460850001,동국씨엠,ST
460860,KR7460860000,동국제강,ST
460960,KR7460960008,ACE 글로벌인컴TOP10,EF
461340,KR7461340002,HANARO 글로벌생성형AI액티브,EF
461450,KR7461450009,KODEX 코스닥글로벌,EF
461460,KR7461460008,PLUS 국고채10년액티브,EF
461490,KR7461490005,RISE 글로벌자산배분액티브,EF
461500,KR7461500001,HANARO 종합채권(AA-이상)액티브,EF
461580,KR7461580003,TIGER 코스닥글로벌,EF
461600,KR7461600009,SOL 미국30년국채액티브(H),EF
461900,KR7461900003,PLUS 미국테크TOP10,EF
461910,KR7461910002,PLUS 미국테크TOP10레버리지(합성),EF
461950,KR7461950008,KODEX 2차전지핵심소재10,EF
462010,KR7462010000,TIGER 2차전지소재Fn,EF
462330,KR7462330002,KODEX 2차전지산업레버리지,EF
462340,KR7462340001,에셋플러스 글로벌다이나믹시니어액티브,EF
462520,KR7462520008,조선내화,ST
462870,KR7462870007,시프트업,ST
462900,KR7462900002,KoAct 바이오헬스케어액티브,EF
463050,KR7463050005,TIME K바이오액티브,EF
463250,KR7463250001,TIGER K방산&우주,EF
463290,KR7463290007,1Q 단기금융채액티브,EF
463300,KR7463300004,RISE 중국본토CSI300,EF
463640,KR7463640003,KODEX 미국S&P500유틸리티,EF
463680,KR7463680009,KODEX 미국S&P500테크놀로지,EF
463690,KR7463690008,KODEX 미국S&P500커뮤니케이션,EF
464240,KR7464240001,KIWOOM 26-09회사채(AA-이상)액티브,EF
464310,KR7464310002,TIGER 글로벌AI&로보틱스 INDXX,EF
464470,KR7464470004,PLUS 미국채30년액티브,EF
464600,KR7464600006,SOL 자동차소부장Fn,EF
464610,KR7464610005,SOL 의료기기소부장Fn,EF
464920,KR7464920008,PLUS 일본반도체소부장,EF
464930,KR7464930007,TIGER 글로벌혁신블루칩TOP10,EF
465330,KR7465330009,RISE 2차전지TOP10,EF
465350,KR7465350007,RISE 2차전지TOP10인버스(합성),EF
465580,KR7465580009,ACE 미국빅테크TOP7 Plus,EF
465610,KR7465610004,ACE 미국빅테크TOP7 Plus레버리지(합성),EF
465620,KR7465620003,ACE 미국빅테크TOP7 Plus인버스(합성),EF
465660,KR7465660009,TIGER 일본반도체FACTSET,EF
465670,KR7465670008,TIGER 미국캐시카우100,EF
465770,KR7465770006,STX그린로지스,ST
465780,KR7465780005,마이티 26-09 특수채(AAA)액티브,EF
466810,KR7466810009,BNK 2차전지양극재,EF
466920,KR7466920006,SOL 조선TOP3플러스,EF
466930,KR7466930005,SOL 자동차TOP3플러스,EF
466940,KR7466940004,TIGER 은행고배당플러스TOP10,EF
466950,KR7466950003,TIGER 글로벌AI액티브,EF
468370,KR7468370002,KODEX iShares미국인플레이션국채액티브,EF
468380,KR7468380001,KODEX iShares미국하이일드액티브,EF
468630,KR7468630009,KODEX iShares미국투자등급회사채액티브,EF
469050,KR7469050009,RISE 미국반도체NYSE(H),EF
469060,KR7469060008,RISE 미국반도체NYSE,EF
469070,KR7469070007,RISE AI&로봇,EF
469150,KR7469150007,ACE AI반도체TOP3+,EF
469160,KR7469160006,ACE 일본반도체,EF
469170,KR7469170005,ACE 포스코그룹포커스,EF
469530,KR7469530000,RISE 미국달러선물인버스,EF
469790,KR7469790000,KIWOOM 코리아테크TOP10,EF
469830,KR7469830004,SOL 초단기채권액티브,EF
470310,KR7470310004,UNICORN 생성형AI강소기업액티브,EF
471040,KR7471040006,KoAct 글로벌AI&로봇액티브,EF
471230,KR7471230003,KODEX 국고채10년액티브,EF
471460,KR7471460006,KIWOOM 국고채30년액티브,EF
471760,KR7471760009,TIGER AI반도체핵심공정,EF
471780,KR7471780007,TIGER 코리아테크액티브,EF
471990,KR7471990002,KODEX AI반도체핵심장비,EF
472150,KR7472150002,TIGER 배당커버드콜액티브,EF
472160,KR7472160001,TIGER 미국테크TOP10 INDXX(H),EF
472170,KR7472170000,TIGER 미국테크TOP10채권혼합,EF
472720,KR7472720002,TRUSTON 주주가치액티브,EF
472830,KR7472830009,RISE 미국30년국채커버드콜(합성),EF
472840,KR7472840008,IBK 200,EF
472870,KR7472870005,RISE 미국30년국채엔화노출(합성 H),EF
472920,KR7472920008,HK 종합채권(AA-이상)액티브,EF
473290,KR7473290005,KODEX 26-12 회사채(AA-이상)액티브,EF
473330,KR7473330009,SOL 미국30년국채커버드콜(합성),EF
473440,KR7473440006,ACE 11월만기자동연장회사채AA-이상액티브,EF
473460,KR7473460004,KODEX 미국서학개미,EF
473490,KR7473490001,KIWOOM 글로벌AI반도체,EF
473590,KR7473590008,ACE 미국주식베스트셀러,EF
473640,KR7473640001,HANARO 글로벌금채굴기업,EF
474220,KR7474220001,TIGER 미국테크TOP10타겟커버드콜,EF
474390,KR7474390002,SOL 국고채30년액티브,EF
474590,KR7474590007,WON 반도체밸류체인액티브,EF
474800,KR7474800000,KIWOOM 미국원유에너지기업,EF
474920,KR7474920006,에셋플러스 차이나일등기업포커스10액티브,EF
475050,KR7475050001,ACE KPOP포커스,EF
475070,KR7475070009,KoAct 글로벌친환경전력인프라액티브,EF
475080,KR7475080008,KODEX 테슬라커버드콜채권혼합액티브,EF
475150,KR7475150009,SK이터닉스,ST
475260,KR7475260006,ACE 2월만기자동연장회사채AA-이상액티브,EF
475270,KR7475270005,ACE 5월만기자동연장회사채AA-이상액티브,EF
475280,KR7475280004,ACE 8월만기자동연장회사채AA-이상액티브,EF
475300,KR7475300000,SOL 반도체전공정,EF
475310,KR7475310009,SOL 반도체후공정,EF
475350,KR7475350005,RISE 버크셔포트폴리오TOP10,EF
475380,KR7475380002,RISE 글로벌리얼티인컴,EF
475560,KR7475560009,더본코리아,ST
475630,KR7475630000,TIGER CD1년금리액티브(합성),EF
475720,KR7475720009,RISE 200위클리커버드콜,EF
476000,KR7476000005,UNICORN 포스트IPO액티브,EF
476030,KR7476030002,SOL 미국나스닥100,EF
476070,KR7476070008,KODEX 글로벌비만치료제TOP2 Plus,EF
476260,KR7476260005,HANARO 반도체핵심공정주도주,EF
476310,KR7476310008,RISE 글로벌비만산업TOP2+,EF
476450,KR7476450002,KIWOOM 머니마켓액티브,EF
476550,KR7476550009,TIGER 미국30년국채커버드콜액티브(H),EF
476690,KR7476690003,TIGER 글로벌비만치료제TOP2Plus,EF
476750,KR7476750005,ACE 미국30년국채엔화노출액티브(H),EF
476760,KR7476760004,ACE 미국30년국채액티브,EF
476800,KR7476800008,KODEX 한국부동산리츠인프라,EF
476850,KR7476850003,KoAct 배당성장액티브,EF
477050,KR7477050009,PLUS 머니마켓액티브,EF
477080,KR7477080006,RISE CD금리액티브(합성),EF
477490,KR7477490007,에셋플러스 글로벌일등기업포커스10액티브,EF
477730,KR7477730006,KODEX 인도타타그룹,EF
478150,KR7478150006,TIME 글로벌우주테크&방산액티브,EF
479080,KR7479080004,1Q 머니마켓액티브,EF
479520,KR7479520009,RISE KOFR금리액티브(합성),EF
479620,KR7479620007,SOL 미국AI반도체칩메이커,EF
479730,KR7479730004,TIGER 인도빌리언컨슈머,EF
479850,KR7479850000,HANARO K-뷰티,EF
480020,KR7480020007,ACE 미국빅테크7+데일리타겟커버드콜(합성),EF
480030,KR7480030006,ACE 미국500데일리타겟커버드콜(합성),EF
480040,KR7480040005,ACE 미국반도체데일리타겟커버드콜(합성),EF
480260,KR7480260009,TIGER 27-04회사채(A+이상)액티브,EF
480310,KR7480310002,TIGER 글로벌온디바이스AI,EF
480370,KR7480370006,씨케이솔루션,ST
480460,KR7480460005,WON 한국부동산TOP3플러스,EF
481050,KR7481050003,KODEX CD1년금리플러스액티브(합성),EF
481060,KR7481060002,KODEX 미국30년국채타겟커버드콜(합성 H),EF
481180,KR7481180008,SOL 미국AI소프트웨어,EF
481190,KR7481190007,SOL 미국테크TOP10,EF
481340,KR7481340008,RISE 미국30년국채액티브,EF
481430,KR7481430007,RISE 국고채10년액티브,EF
481850,KR7481850006,신한글로벌액티브리츠,RT
482030,KR7482030004,KoAct 반도체&2차전지핵심소재액티브,EF
482730,KR7482730009,TIGER 미국S&P500타겟데일리커버드콜,EF
483020,KR7483020004,KIWOOM 의료AI,EF
483030,KR7483030003,KIWOOM 미국블록버스터바이오테크의약품+,EF
483280,KR7483280004,KODEX 미국AI테크TOP10타겟커버드콜,EF
483290,KR7483290003,KODEX 미국배당다우존스타겟커버드콜,EF
483320,KR7483320008,ACE 엔비디아밸류체인액티브,EF
483330,KR7483330007,ACE 마이크로소프트밸류체인액티브,EF
483340,KR7483340006,ACE 구글밸류체인액티브,EF
483420,KR7483420006,ACE 애플밸류체인액티브,EF
483570,KR7483570008,KCGI 미국S&P500 TOP10,EF
483650,KR7483650008,달바글로벌,ST
484790,KR7484790001,KODEX 미국30년국채액티브(H),EF
484870,KR7484870001,엠앤씨솔루션,ST
484880,KR7484880000,SOL 금융지주플러스고배당,EF
484890,KR7484890009,SOL 머니마켓액티브,EF
485540,KR7485540009,KODEX 미국AI테크TOP10,EF
485690,KR7485690002,RISE 미국AI밸류체인TOP3Plus,EF
485810,KR7485810006,TIME 글로벌바이오액티브,EF
486240,KR7486240005,DAISHIN343 AI반도체&인프라액티브,EF
486290,KR7486290000,TIGER 미국나스닥100타겟데일리커버드콜,EF
486450,KR7486450000,SOL 미국AI전력인프라,EF
486830,KR7486830003,HANARO 머니마켓액티브,EF
487130,KR7487130007,KoAct AI인프라액티브,EF
487230,KR7487230005,KODEX 미국AI전력핵심인프라,EF
487240,KR7487240004,KODEX AI전력핵심설비,EF
487340,KR7487340002,ACE 머니마켓액티브,EF
487570,KR7487570004,HS효성,ST
487750,KR7487750002,BNK 온디바이스AI,EF
487910,KR7487910002,ACE 인도컨슈머파워액티브,EF
487920,KR7487920001,ACE 인도시장대표BIG5그룹액티브,EF
487950,KR7487950008,KODEX 대만테크고배당다우존스,EF
488080,KR7488080003,TIGER 반도체TOP10레버리지,EF
488200,KR7488200007,KIWOOM K-2차전지북미공급망,EF
488210,KR7488210006,KIWOOM K-반도체북미공급망,EF
488290,KR7488290008,MIDAS 일본테크액티브,EF
488480,KR7488480005,RISE 일본섹터TOP4Plus,EF
488500,KR7488500000,TIGER 미국S&P500동일가중,EF
488720,KR7488720004,WON 종합채권(AA-이상)액티브,EF
488770,KR7488770009,KODEX 머니마켓액티브,EF
488980,KR7488980004,SOL 26-12 회사채(AA-이상)액티브,EF
489000,KR7489000000,PLUS 일본엔화초단기국채(합성),EF
489010,KR7489010009,PLUS 글로벌AI인프라,EF
489030,KR7489030007,PLUS 고배당주위클리커버드콜,EF
489250,KR7489250001,KODEX 미국배당다우존스,EF
489290,KR7489290007,WON 미국빌리어네어,EF
489790,KR7489790006,한화비전,ST
489860,KR7489860007,KIWOOM 글로벌전력GRID인프라,EF
490090,KR7490090008,TIGER 미국AI빅테크10,EF
490330,KR7490330008,KoAct 미국치매&뇌질환치료제액티브,EF
490480,KR7490480001,SOL K방산,EF
490490,KR7490490000,SOL 미국배당미국채혼합50,EF
490590,KR7490590007,RISE 미국AI밸류체인데일리고정커버드콜,EF
490600,KR7490600004,RISE 미국배당100데일리고정커버드콜,EF
491010,KR7491010005,TIGER 글로벌AI전력인프라액티브,EF
491090,KR7491090007,KODEX 미국테크TOP3플러스,EF
491220,KR7491220000,PLUS 200TR,EF
491230,KR7491230009,PLUS 국공채머니마켓액티브,EF
491510,KR7491510004,파워 K-주주가치액티브,EF
491610,KR7491610002,1Q CD금리액티브(합성),EF
491620,KR7491620001,RISE 미국테크100데일리고정커버드콜,EF
491630,KR7491630000,RISE 미국반도체인버스(합성 H),EF
491700,KR7491700001,HK 200,EF
491820,KR7491820007,HANARO 전력설비투자,EF
491830,KR7491830006,TIGER 미국AI반도체팹리스,EF
492500,KR7492500004,1Q 현대차그룹채권(A+이상)&국고통안,EF
493420,KR7493420004,SOL 미국배당다우존스2호,EF
493810,KR7493810006,TIGER 미국AI빅테크10타겟데일리커버드콜,EF
494180,KR7494180003,TIME 글로벌소비트렌드액티브,EF
494210,KR7494210008,SOL 미국500타겟데일리커버드콜액티브,EF
494220,KR7494220007,UNICORN SK하이닉스밸류체인액티브,EF
494300,KR7494300007,KODEX 미국나스닥100데일리커버드콜OTM,EF
494310,KR7494310006,KODEX 반도체레버리지,EF
494330,KR7494330004,ACE 라이프자산주주가치액티브,EF
494340,KR7494340003,ACE 글로벌AI맞춤형반도체,EF
494410,KR7494410004,PLUS 미국S&P500성장주,EF
494420,KR7494420003,PLUS 미국배당증가성장주데일리커버드콜,EF
494670,KR7494670003,TIGER 조선TOP10,EF
494840,KR7494840002,TIGER 미국방산TOP10,EF
494890,KR7494890007,KODEX 200액티브,EF
495040,KR7495040008,PLUS 코리아밸류업,EF
495050,KR7495050007,RISE 코리아밸류업,EF
495060,KR7495060006,TIME 코리아밸류업액티브,EF
495230,KR7495230005,KoAct 코리아밸류업액티브,EF
495330,KR7495330003,1Q 코리아밸류업,EF
495550,KR7495550006,SOL 코리아밸류업TR,EF
495750,KR7495750002,HANARO 코리아밸류업,EF
495850,KR7495850000,KODEX 코리아밸류업,EF
495940,KR7495940009,RISE 미국AI테크액티브,EF
496020,KR7496020009,WON 전단채플러스액티브,EF
496080,KR7496080003,TIGER 코리아밸류업,EF
496090,KR7496090002,KIWOOM 코리아밸류업,EF
496120,KR7496120007,ACE 코리아밸류업,EF
496130,KR7496130006,TRUSTON 코리아밸류업액티브,EF
496770,KR7496770009,PLUS 글로벌방산,EF
497510,KR7497510008,ACE 글로벌빅파마,EF
497520,KR7497520007,ACE 일라이릴리밸류체인,EF
497570,KR7497570002,TIGER 미국필라델피아AI반도체나스닥,EF
497780,KR7497780007,KoAct 미국천연가스인프라액티브,EF
497880,KR7497880005,SOL CD금리&머니마켓액티브,EF
498050,KR7498050004,HANARO 바이오코리아액티브,EF
498180,KR7498180009,파워 종합채권(AA-이상)액티브,EF
498270,KR7498270008,KIWOOM 미국양자컴퓨팅,EF
498400,KR7498400001,KODEX 200타겟위클리커버드콜,EF
498410,KR7498410000,KODEX 금융고배당TOP10타겟위클리커버드콜,EF
498610,KR7498610005,RISE 인도디지털성장,EF
498860,KR7498860006,RISE 코리아금융고배당,EF
499150,KR7499150001,SOL 미국S&P500엔화노출(H),EF
499660,KR7499660009,TIGER CD금리플러스액티브(합성),EF
499790,KR7499790004,GS피앤엘,ST
950210,KR8702070002,프레스티지바이오파마,DR
J0036221D,KRA0036221D6,KG모빌리티 122WR,SW
J0047101G,KRA0047101G0,한솔테크닉스 39R,SR
J0088301G,KRA0088301G6,대동기어 7R,SR
J0098301G,KRA0098301G4,한화솔루션 51R,SR
J0110801G,KRA0110801G7,형지I&C 18R,SR
J0113321F,KRA0113321F5,유니켐 41WR,SW
J0669721F,KRA0669721F4,엘앤에프 7WR,SW
J0671721G,KRA0671721G8,오텍 13WR,SW
Q500061,KRG500000614,신한 인버스 코스피 200 선물 ETN,EN
Q500063,KRG500000630,신한 인버스 코스닥 150 선물 ETN,EN
Q500067,KRG500000671,신한 레버리지 10년 국채선물 ETN,EN
Q500068,KRG500000689,신한 인버스 2X 10년 국채선물 ETN,EN
Q500069,KRG500000697,신한 레버리지 코스피 200 선물 ETN,EN
Q500071,KRG500000713,신한 레버리지 코스닥 150 선물 ETN,EN
Q500072,KRG500000721,신한 인버스 2X 코스닥 150 선물 ETN,EN
Q500085,KRG500000853,신한 코스피 200 TR ETN,EN
Q500086,KRG500000861,신한 코스닥 150 TR ETN,EN
Q500091,KRG500000911,신한 33-12 국고채 플러스 ETN,EN
Q500093,KRG500000937,신한 블룸버그 레버리지 WTI원유선물 ETN B,EN
Q500094,KRG500000945,신한 블룸버그 인버스2X WTI원유선물 ETN B,EN
Q500095,KRG500000952,신한 S&P500 VIX S/T 선물 ETN E,EN
Q500096,KRG500000960,신한 인버스2X 천연가스 선물 ETN B,EN
Q500097,KRG500000978,신한 레버리지 Russell 2000 ETN B,EN
Q500098,KRG500000986,신한 인버스 2X Russell 2000 ETN B,EN
Q500099,KRG500000994,신한 WTI원유 선물 ETN,EN
Q500100,KRG500001000,신한 금 선물 ETN,EN
Q500101,KRG500001018,신한 블룸버그 천연가스 선물 ETN,EN
Q500102,KRG500001026,신한 블룸버그 2X 천연가스 선물 ETN B,EN
Q500035,KRG501500356,신한 레버리지 미국달러 선물 ETN,EN
Q500036,KRG501500364,신한 인버스 2X 미국달러 선물 ETN,EN
Q500020,KRG502100206,신한 레버리지 다우존스지수 선물 ETN(H),EN
Q500028,KRG502100289,신한 인버스 2X 다우존스지수 선물 ETN(H),EN
Q500050,KRG502100503,신한 레버리지 S&P500 선물 ETN,EN
Q500051,KRG502100511,신한 인버스 2X S&P500 선물 ETN,EN
Q500023,KRG502400234,신한 콩 선물 ETN(H),EN
Q500024,KRG502400242,신한 인버스 콩 선물 ETN(H),EN
Q500029,KRG502400291,신한 레버리지 은 선물 ETN(H),EN
Q500030,KRG502400309,신한 인버스 2X 은 선물 ETN(H),EN
Q500037,KRG502400374,신한 레버리지 금 선물 ETN,EN
Q500038,KRG502400382,신한 인버스 2X 금 선물 ETN,EN
